"","hv","std.error","Label"
"100",0.000716448932614825,-0.723310558027002,"Internal"
"101",0.000792622839795752,1.24823441467997,"Internal"
"102",0.00092119493858663,0.417342684186079,"Internal"
"103",0.000602275351977854,0.229090894650603,"Internal"
"104",0.000570637927001947,-0.244424603956302,"Internal"
"105",0.00200401222135034,-0.389933544751453,"Internal"
"106",0.000770484829265645,1.02896004702719,"Internal"
"107",0.000390433621782691,-0.163295458643124,"Internal"
"108",0.00092119493858663,0.366526609637168,"Internal"
"109",0.000389239814120153,-0.0538305818361066,"Internal"
"110",0.000790717595488839,-0.255166385796248,"Internal"
"111",0.000501471437745992,0.490142900032629,"Internal"
"112",0.000389134019117707,-0.0714900860828342,"Internal"
"113",0.00080154071026121,-1.20368298729845,"Internal"
"114",0.000984151469556685,-0.848369973659057,"Internal"
"115",0.000812031717199118,0.11310299456706,"Internal"
"116",0.000949023481357331,-0.0124340281776589,"Internal"
"117",0.000871994758679269,0.631610077863294,"Internal"
"118",0.00039839567848226,-0.0368266431970753,"Internal"
"119",0.000673093049010506,0.586960070071183,"Internal"
"120",0.000422737794078919,0.562444381032357,"Internal"
"121",0.000428738517780402,1.8145516671518,"Internal"
"122",0.000592476521317765,1.86934029786509,"Internal"
"123",0.000407631436004151,0.303351478706569,"Internal"
"124",0.000445248729174531,-0.665136245282515,"Internal"
"125",0.000549196548846013,0.296763987039239,"Internal"
"126",0.000785516381330336,0.581908017186407,"Internal"
"127",0.000389463100712892,-1.14860899470112,"Internal"
"128",0.000542079824566978,0.877214243495635,"Internal"
"129",0.000447833459865113,-0.210165846534905,"Internal"
"130",0.000567157283309986,-0.25327720742104,"Internal"
"131",0.000389122131226878,-2.11824573288055,"Internal"
"132",0.000505645128726067,-0.432262258070207,"Internal"
"133",0.000585369069489431,0.451695408940909,"Internal"
"134",0.000439606645020831,-0.707284803012558,"Internal"
"135",0.000560156878764318,0.886844661560517,"Internal"
"136",0.000834949554677114,1.96596070037024,"Internal"
"137",0.000653868402077146,-0.64650385237497,"Internal"
"138",0.000599571910619267,0.195851873469981,"Internal"
"139",0.0011481893167789,-0.909600331045798,"Internal"
"140",0.000580482474213424,-0.487630854195111,"Internal"
"141",0.000439800785533671,0.940495940551769,"Internal"
"142",0.00106968608945555,-1.51952071833492,"Internal"
"143",0.000459659952784618,0.102391522946144,"Internal"
"144",0.000892727315881788,-0.0577134499612437,"Internal"
"145",0.000937259643318907,-0.0365031506532111,"Internal"
"146",0.00100598871844131,0.067911313045692,"Internal"
"147",0.000565894771499989,1.27358847286221,"Internal"
"148",0.000886522441072323,0.436797141555065,"Internal"
"149",0.000478228739594539,-0.176793655114461,"Internal"
"150",0.000476303981475416,-0.414533206820328,"Internal"
"151",0.000792073192167566,0.621752116851719,"Internal"
"152",0.000560822285376475,-0.0399564214338707,"Internal"
"153",0.000637931611253634,0.860772007247053,"Internal"
"154",0.000610345730923538,0.526972661055731,"Internal"
"155",0.00117718537678179,0.182452215552581,"Internal"
"156",0.000412482111574412,0.313821560815293,"Internal"
"157",0.00133528592304847,-1.28038691120599,"Internal"
"158",0.000549196548846013,-0.605879211922934,"Internal"
"159",0.000751045189026496,0.540666895013766,"Internal"
"160",0.000402508695120475,-0.437309040895452,"Internal"
"161",0.000471507612359666,0.193818839466719,"Internal"
"162",0.000694411812653179,-0.617921725771079,"Internal"
"163",0.000424082310770884,-0.68220199721923,"Internal"
"164",0.00091133370132847,0.826932599213286,"Internal"
"165",0.000430740558287902,-0.239291740180806,"Internal"
"166",0.00159806371961539,0.834461983750252,"Internal"
"167",0.000408835412727197,-1.06372045967517,"Internal"
"168",0.00107125995474199,-0.26823787468988,"Internal"
"169",0.000892727315881788,-1.0660316094502,"Internal"
"170",0.000513189648535445,0.334553706075286,"Internal"
"171",0.00040863405151856,0.96943654695593,"Internal"
"172",0.000539984955384364,-0.541790784355391,"Internal"
"173",0.000538060724989133,-0.561278909495289,"Internal"
"174",0.0015857378158906,-2.13086521147884,"Internal"
"175",0.000698557191475997,0.470324287947028,"Internal"
"176",0.000412482111574412,0.0672800008463729,"Internal"
"177",0.00131082919462377,1.04531708860118,"Internal"
"178",0.00119702812311286,-0.235757590667607,"Internal"
"179",0.000503985899739864,-0.149540694969409,"Internal"
"180",0.0010335278296608,-1.10180065063109,"Internal"
"181",0.00135628824405842,-0.0683373867061855,"Internal"
"182",0.00115766910622192,-0.666397547103349,"Internal"
"183",0.000586521697173382,-0.64520032784147,"Internal"
"184",0.000627768346251305,-0.0144687078041309,"Internal"
"185",0.00091070693468931,0.478647826605738,"Internal"
"186",0.000728646518457958,0.667918181895429,"Internal"
"187",0.000656479881738398,0.425435980373005,"Internal"
"188",0.000533234932126453,1.03917406480466,"Internal"
"189",0.000482399568633734,-0.244536238776222,"Internal"
"190",0.000728849683785382,-0.370176670861513,"Internal"
"191",0.000654001267008111,1.25637944255578,"Internal"
"192",0.000637931611253634,0.0335853955965962,"Internal"
"193",0.00155341877708473,-0.679377449936598,"Internal"
"194",0.000395790644818037,0.695276136357163,"Internal"
"195",0.000454644913657004,-0.345217879851063,"Internal"
"196",0.000400605707376678,-0.771873380951764,"Internal"
"197",0.000896130441455715,-0.431947835492067,"Internal"
"198",0.000390273361915453,-0.692860103432894,"Internal"
"199",0.000405241568649847,-0.472057029942729,"Internal"
"200",0.000409235509570407,2.114020987888,"Internal"
"201",0.000393717662654991,0.419730430050503,"Internal"
"202",0.000497258140548793,-0.871920686775372,"Internal"
"203",0.000438658534179182,1.18084778920999,"Internal"
"204",0.000411698708553767,-0.330261382188837,"Internal"
"205",0.00101101725335339,0.308330819580411,"Internal"
"206",0.000782331552871748,-0.91134505016629,"Internal"
"207",0.000389105273853421,-0.918779288794697,"Internal"
"208",0.000389324112205568,0.482949432139124,"Internal"
"209",0.00141535844762081,0.680991620592237,"Internal"
"210",0.000423894892393341,-0.158789873523262,"Internal"
"211",0.000599377635813484,0.542506313581154,"Internal"
"212",0.00129078520380205,-0.407643683849758,"Internal"
"213",0.00158297125511336,0.98504176407117,"Internal"
"214",0.00048176350924416,-0.193897870455068,"Internal"
"215",0.000833293996598573,-1.35640534167265,"Internal"
"216",0.000712342682382152,0.114950314649244,"Internal"
"217",0.00128073411568714,0.233134639594008,"Internal"
"218",0.000652439715439886,-0.271466118401803,"Internal"
"219",0.000470218648423765,-0.0304571750835533,"Internal"
"220",0.000452426696770822,-0.199180046654344,"Internal"
"221",0.000765127428902083,-0.234726244363336,"Internal"
"222",0.000391050779799512,0.247539860307633,"Internal"
"223",0.000401548763872136,0.3079783899123,"Internal"
"224",0.000422949856160223,-1.18113581210562,"Internal"
"225",0.000550687434119584,-0.235301590463483,"Internal"
"226",0.000464695275089549,-0.147294398957628,"Internal"
"227",0.000390448814560407,0.994417611442135,"Internal"
"228",0.000427943734373571,-0.102264548959986,"Internal"
"229",0.000632986757068404,0.48128640467577,"Internal"
"230",0.000592476521317765,0.427192767153234,"Internal"
"231",0.000910377304461871,-1.0670638817086,"Internal"
"232",0.000396122751018303,0.102008835658211,"Internal"
"233",0.000481841437572939,-0.0640145100649943,"Internal"
"234",0.00175350495527793,-0.211059720728333,"Internal"
"235",0.00185107414072434,0.447541766654332,"Internal"
"236",0.000853665886528092,0.242536291911798,"Internal"
"237",0.00137510310787594,1.05452550998577,"Internal"
"238",0.000755858895414847,0.620198430391649,"Internal"
"239",0.000399250270536667,0.234826787313826,"Internal"
"240",0.000850626887523323,0.363558505911887,"Internal"
"241",0.000565260179719777,0.416182078838315,"Internal"
"242",0.000684553013044956,-0.792338713078149,"Internal"
"243",0.000885900771802401,0.182064389484593,"Internal"
"244",0.000474125737964003,-0.305208350975607,"Internal"
"245",0.000476567155480052,-0.399174134393217,"Internal"
"246",0.000442076627847421,0.954968700446051,"Internal"
"247",0.00100536805230793,-1.76813385591479,"Internal"
"248",0.000874566300351632,-0.183347217931641,"Internal"
"249",0.000389620485033558,-0.100135107424258,"Internal"
"250",0.000564918036201592,0.0284582449232844,"Internal"
"251",0.00067534958237143,-0.253291055638987,"Internal"
"252",0.00075951442078174,0.40524822119329,"Internal"
"253",0.000523596960804099,0.21803251013096,"Internal"
"254",0.000443539928829867,-0.912440642480809,"Internal"
"255",0.000640432351099958,-0.729461185453293,"Internal"
"256",0.0010335278296608,0.798538359861514,"Internal"
"257",0.00132319389152997,-0.621485280825369,"Internal"
"258",0.00179084148208634,-1.05074352796765,"Internal"
"259",0.00104377673464663,-0.664976385531791,"Internal"
"260",0.000659262549950556,0.311388922399039,"Internal"
"261",0.000763391558458456,0.774454748072293,"Internal"
"262",0.000415581069346457,-0.0221666094884641,"Internal"
"263",0.000448302343581194,-0.183671534873141,"Internal"
"264",0.000470218648423765,-0.170492914265175,"Internal"
"265",0.000594753339586658,-0.604057503436073,"Internal"
"266",0.0003925708717405,-0.721134725928172,"Internal"
"267",0.00043471143248358,0.225176588093449,"Internal"
"268",0.00043132085465116,-1.16470606521065,"Internal"
"269",0.000389371391623884,0.945673382762834,"Internal"
"270",0.000733443796012975,-0.0463289811409917,"Internal"
"271",0.000847927418289574,-0.340488569336788,"Internal"
"272",0.000711402735416617,0.251974868476573,"Internal"
"273",0.00056182890724817,-0.227883803185208,"Internal"
"274",0.00205085651995084,-1.61928216439091,"Internal"
"275",0.00191415539455779,0.137249951074069,"Internal"
"276",0.000496649424488196,-0.060520942952195,"Internal"
"277",0.000852453982513337,0.586926480617207,"Internal"
"278",0.000492340917805086,0.0357540522313032,"Internal"
"279",0.000422979542134239,-0.306789763322591,"Internal"
"280",0.000976729102630615,0.271919037252976,"Internal"
"281",0.00113933766339538,0.980863882551043,"Internal"
"282",0.000676913865711972,0.0500153038607805,"Internal"
"283",0.00048176350924416,-0.469001689038428,"Internal"
"284",0.000693857604062263,1.44046951187543,"Internal"
"285",0.000672028413432422,1.18513367037442,"Internal"
"286",0.00113231256888621,-0.618157391651728,"Internal"
"287",0.000389284803492887,-1.04059976769039,"Internal"
"288",0.000970272946217968,-1.25045870171228,"Internal"
"289",0.000396128658276996,0.605159862606734,"Internal"
"290",0.000799938784847914,1.10906523314359,"Internal"
"291",0.00119638257666343,1.83975368388982,"Internal"
"292",0.00263369029920114,1.49566277269509,"Internal"
"293",0.000439115835094232,0.360275270202611,"Internal"
"294",0.000976729102630615,0.721699530855871,"Internal"
"295",0.00041085691403431,1.59780686575845,"Internal"
"296",0.00180323374953392,-1.00162520870576,"Internal"
"297",0.000413496920950857,-0.567730450696787,"Internal"
"298",0.000533265570958817,0.375297098209043,"Internal"
"299",0.000647696237219472,0.407269478997559,"Internal"
"300",0.00092119493858663,0.290734568450438,"Internal"
"301",0.00040868717141154,0.125458828181831,"Internal"
"302",0.000584400338207197,-0.548617248646337,"Internal"
"303",0.000495780708768827,-0.360025531381068,"Internal"
"304",0.00140082868104769,-1.08458465072398,"Internal"
"305",0.000406431407271282,-1.19510277180819,"Internal"
"306",0.000480397986020012,-0.464152505924273,"Internal"
"307",0.000882867676257889,-0.940640579017423,"Internal"
"308",0.00184842812548555,-0.131386695869827,"Internal"
"309",0.000756393640497398,-0.768585885881006,"Internal"
"310",0.00139814269606303,1.11564655335302,"Internal"
"311",0.000565260179719777,-0.591955738001434,"Internal"
"312",0.00107766584719793,-0.134213693065367,"Internal"
"313",0.00114065034696164,-0.678249347176411,"Internal"
"314",0.000672752690672246,1.12487992440094,"Internal"
"315",0.000638511816244549,0.217841680721361,"Internal"
"316",0.000419988828054439,0.887398570543832,"Internal"
"317",0.000746657815367119,-0.0902864028967803,"Internal"
"318",0.000790703749663096,-1.10592482255507,"Internal"
"319",0.000436875064861489,0.215307410551106,"Internal"
"320",0.000406144419254629,1.12960217045048,"Internal"
"321",0.00068873935056815,0.108946763663671,"Internal"
"322",0.00231813667723444,-3.04097019941944,"Internal"
"323",0.000666730419978189,0.276219202144293,"Internal"
"324",0.000615264579649819,0.0278160997765915,"Internal"
"325",0.000448209958128414,0.853808847959715,"Internal"
"326",0.000900827272611867,1.44324907306814,"Internal"
"327",0.000725625555060622,0.940476377432721,"Internal"
"328",0.000835136125034781,0.139997268898292,"Internal"
"329",0.000728849683785382,-0.754998334152453,"Internal"
"330",0.00160461618091385,2.15945278395418,"Internal"
"331",0.000395455408641431,-0.736135110924704,"Internal"
"332",0.000661412233106428,0.105172494145333,"Internal"
"333",0.000446321952134707,-0.149951504568662,"Internal"
"334",0.00051417235064819,0.12105003152189,"Internal"
"335",0.000513189648535445,-0.328081868571853,"Internal"
"336",0.000562656894500494,0.239288017331921,"Internal"
"337",0.000401842722912567,0.399699484252738,"Internal"
"338",0.000409440433814333,-0.433596818838597,"Internal"
"339",0.000478228739594539,-0.241993167684771,"Internal"
"340",0.000463171139506619,-0.207352613597422,"Internal"
"341",0.00124569676202431,1.26933589321644,"Internal"
"342",0.000654312423712013,0.183039294675379,"Internal"
"343",0.000490544633826717,-0.0048487453347479,"Internal"
"344",0.000389125844378,0.887993564838864,"Internal"
"345",0.000534781044931232,2.37146021850024,"Internal"
"346",0.000487470988866684,1.55023796577495,"Internal"
"347",0.000680237428221212,0.533179882633083,"Internal"
"348",0.000532967923106167,-0.533472672622358,"Internal"
"349",0.000534235892043364,0.656190179904585,"Internal"
"350",0.000536189045851191,-0.00143228373768596,"Internal"
"351",0.00194280031262014,0.535133558946935,"Internal"
"352",0.0015208053930843,1.04571358576583,"Internal"
"353",0.000465176224055437,-0.713923523213217,"Internal"
"354",0.000903117903638848,0.172526912527486,"Internal"
"355",0.00100832289976129,-0.681978282651695,"Internal"
"356",0.00137425508335476,0.500505603396606,"Internal"
"357",0.000676343880083058,0.866211722423489,"Internal"
"358",0.00048176350924416,0.0397249101751922,"Internal"
"359",0.00108551202218473,-0.249696650983187,"Internal"
"360",0.00122122618044256,0.515664212632264,"Internal"
"361",0.000603498386529539,-0.616053862335098,"Internal"
"362",0.000976729102630615,0.770133110840908,"Internal"
"363",0.000929782211811465,-1.08521385532682,"Internal"
"364",0.000535477786637304,1.06870881836419,"Internal"
"365",0.000402894718431531,-0.0940877974380568,"Internal"
"366",0.00062442100806385,-0.426693257127765,"Internal"
"367",0.000785993158966934,-0.0870228143979065,"Internal"
"368",0.000791660542142586,0.90143414671616,"Internal"
"369",0.000420641940421179,0.292379443819413,"Internal"
"370",0.000496191786832912,0.0571348272314381,"Internal"
"371",0.00206460440249746,0.915604013400841,"Internal"
"372",0.000389371391623884,-0.249563747280515,"Internal"
"373",0.000919841348298527,-0.875914714143137,"Internal"
"374",0.000549196548846013,-0.322718080214461,"Internal"
"375",0.000843993479554724,-0.768383863391969,"Internal"
"376",0.00136567351545736,0.581520433003192,"Internal"
"377",0.000480534468410564,0.147361718726566,"Internal"
"378",0.00049200146631122,-0.218668689962725,"Internal"
"379",0.00141992864741024,1.44102980002507,"Internal"
"380",0.000620752549546695,0.28543968352206,"Internal"
"381",0.000735456053662796,-0.435317075598313,"Internal"
"382",0.00100245316959242,-0.81172536273971,"Internal"
"383",0.000766266908832114,0.303576698039826,"Internal"
"384",0.000536189045851191,1.05298118028599,"Internal"
"385",0.00136867664104912,-0.632366032456177,"Internal"
"386",0.00134442502224329,-0.743597839404907,"Internal"
"387",0.00040445395414695,0.114628513195684,"Internal"
"388",0.000637006241681676,0.201379520969559,"Internal"
"389",0.000465176224055437,-0.00476474828605371,"Internal"
"390",0.000402508695120475,0.116756973468731,"Internal"
"391",0.000761111427452593,0.653694139621589,"Internal"
"392",0.000452783864393642,-0.505250678203655,"Internal"
"393",0.000549196548846013,-0.831144368273836,"Internal"
"394",0.000389194845809266,-0.424043405626266,"Internal"
"395",0.000922708145537158,1.02074132866414,"Internal"
"396",0.000412685628671974,0.97269607397204,"Internal"
"397",0.000784081237814425,-0.0428042165991708,"Internal"
"398",0.00070501021176733,-0.595406772418587,"Internal"
"399",0.000618068968134389,0.742728792284786,"Internal"
"400",0.000445248729174531,-2.80840449349216,"Internal"
"401",0.000417643233707405,0.315670269894646,"Internal"
"402",0.000405201285075092,-0.235257056638126,"Internal"
"403",0.000526992068162149,-0.632481152738663,"Internal"
"404",0.000546173260404173,-0.0869360100571472,"Internal"
"405",0.00073379015872067,-0.127950587646341,"Internal"
"406",0.00111327070558357,1.70380487041255,"Internal"
"407",0.00132068469536572,0.253618550584314,"Internal"
"408",0.000422676835036747,0.22074815210442,"Internal"
"409",0.000764151098788972,-0.463945734173708,"Internal"
"410",0.000728849683785382,-0.0623141464721975,"Internal"
"411",0.000400708323002771,-0.0179800180082612,"Internal"
"412",0.000495418674937154,-0.622475492229728,"Internal"
"413",0.00179525176438348,-0.970726404035104,"Internal"
"414",0.00191262752269152,1.0918323568077,"Internal"
"415",0.000456430941724134,-0.0913539576611451,"Internal"
"416",0.000399673850306216,0.0940786473109404,"Internal"
"417",0.000654001267008111,1.00535810326804,"Internal"
"418",0.000520329635094185,0.187100830349529,"Internal"
"419",0.000393567752145536,1.37746116215208,"Internal"
"420",0.000543459984542541,-0.250049593310283,"Internal"
"421",0.000773502148315161,-0.302267643108034,"Internal"
"422",0.000475725305023644,-1.50850637619737,"Internal"
"423",0.000584400338207197,-1.21472862955831,"Internal"
"424",0.000492029937817678,-0.0157518596794886,"Internal"
"425",0.000441167123956818,-0.0651700875628385,"Internal"
"426",0.000394941806897401,-1.03207077592146,"Internal"
"427",0.000757168095680849,-0.376732732743775,"Internal"
"428",0.000864796081947235,0.416763446094976,"Internal"
"429",0.000588685737421122,-0.528127084756695,"Internal"
"430",0.000436347179384737,0.166109873145263,"Internal"
"431",0.000513189648535445,0.0767268728706539,"Internal"
"432",0.000391351222449271,0.389308522616926,"Internal"
"433",0.000450084155094715,0.979828190120999,"Internal"
"434",0.000413832233275328,-0.649926299768499,"Internal"
"435",0.000651011413311764,-1.45581764021295,"Internal"
"436",0.000886522441072323,0.529564894100733,"Internal"
"437",0.000975306584202843,-1.58127416738868,"Internal"
"438",0.00141500716193824,0.0401209025646604,"Internal"
"439",0.000584400338207197,-0.0491308744467781,"Internal"
"440",0.00170859166655004,0.258388733105549,"Internal"
"441",0.00080154071026121,-1.25902777314461,"Internal"
"442",0.000565255307478228,-0.266300749810383,"Internal"
"443",0.000457442551766065,0.343818744054176,"Internal"
"444",0.00220884767166063,-1.26065079993248,"Internal"
"445",0.000399517762253227,-0.439879353195719,"Internal"
"446",0.000696247665561691,0.133969018575872,"Internal"
"447",0.000390448814560407,0.35931906898505,"Internal"
"448",0.00039839567848226,-0.0391620303971364,"Internal"
"449",0.00043471143248358,-0.589383702240996,"Internal"
"450",0.00038925278908906,-0.163159799242495,"Internal"
"451",0.0015225593182433,1.98556507601853,"Internal"
"452",0.000673330650258702,0.204227957808231,"Internal"
"453",0.0011651741833826,-2.02765329315698,"Internal"
"454",0.00172945325762008,1.22434118359719,"Internal"
"455",0.000759022288660499,1.03832454240247,"Internal"
"456",0.000647362302000996,0.140376410626627,"Internal"
"457",0.000398747197304601,0.906718154698308,"Internal"
"458",0.000924514442430364,0.866383098294744,"Internal"
"459",0.000976729102630615,1.54865733261305,"Internal"
"460",0.00125389719173816,1.85869994116663,"Internal"
"461",0.000436678993397565,0.605313297772662,"Internal"
"462",0.000767594539436487,-0.649702370048589,"Internal"
"463",0.000565260179719777,-0.721734626502053,"Internal"
"464",0.00100832289976129,-0.0350360502888101,"Internal"
"465",0.00123195637644784,0.330773716405553,"Internal"
"466",0.000519274066938484,-0.0889813204761353,"Internal"
"467",0.000794441712602642,0.859261360098986,"Internal"
"468",0.000728849683785382,-2.12779843211024,"Internal"
"469",0.000456269189813253,-0.255989525110945,"Internal"
"470",0.000489526273202194,1.14426390152301,"Internal"
"471",0.000666730419978189,-0.047088500262747,"Internal"
"472",0.0033124891313178,2.58510121466698,"Internal"
"473",0.000523596960804099,0.288224128268605,"Internal"
"474",0.000451944506025671,0.107806412482916,"Internal"
"475",0.000646095003262301,1.40372076664,"Internal"
"476",0.000422676835036747,-0.896174995208403,"Internal"
"477",0.000919979107563095,1.60555340922632,"Internal"
"478",0.000393717662654991,0.29157017916592,"Internal"
"479",0.000513189648535445,0.0538513639190571,"Internal"
"480",0.0003925708717405,-1.35940306433866,"Internal"
"481",0.000735907632841055,0.561642286996234,"Internal"
"482",0.000420438175678548,0.0164416787957384,"Internal"
"483",0.000395790644818037,-0.104689507558198,"Internal"
"484",0.000523652441245541,0.0706843246590294,"Internal"
"485",0.00216632157998961,-0.838543937735519,"Internal"
"486",0.000389105273853421,-0.201097227891256,"Internal"
"487",0.000453471599941996,-0.112290298445525,"Internal"
"488",0.000501427486097899,-0.059857273741508,"Internal"
"489",0.000430509661546069,-0.749578733966226,"Internal"
"490",0.000391644079392536,-0.335743926812717,"Internal"
"491",0.000447606543005379,0.300975187769894,"Internal"
"492",0.00129560045495749,0.250074013164934,"Internal"
"493",0.000773502148315161,-1.28794383839601,"Internal"
"494",0.000437071010129464,-0.318278740817345,"Internal"
"495",0.000389105273853421,-0.048129545247365,"Internal"
"496",0.000391050779799512,0.658400754897471,"Internal"
"497",0.000536189045851191,0.756470772296553,"Internal"
"498",0.000710617479321699,-0.0352650292812953,"Internal"
"499",0.000400605707376678,-0.326837548686628,"Internal"
"500",0.000582320287067726,-0.730113004470228,"Internal"
"501",0.000636926751676451,0.208249299638403,"Internal"
"502",0.000436669850258703,-0.349884829503982,"Internal"
"503",0.000422949856160223,-0.732394785302122,"Internal"
"504",0.000419444089219517,-1.27110097000672,"Internal"
"505",0.000637931611253634,0.468601937656482,"Internal"
"506",0.000813240125268818,0.210079912809406,"Internal"
"507",0.000832684176675243,-0.156788586553617,"Internal"
"508",0.00062442100806385,-0.159905856101302,"Internal"
"509",0.00107604753011938,1.02890273553581,"Internal"
"510",0.000464581670955062,-0.0333064149010484,"Internal"
"511",0.000935993878664036,-0.359951822280911,"Internal"
"512",0.000742361274484065,-1.09215453894664,"Internal"
"513",0.000551280077064838,1.59150013416218,"Internal"
"514",0.000513189648535445,-0.620423799606817,"Internal"
"515",0.00078600047238191,-0.256978970365945,"Internal"
"516",0.000525741885839613,0.083839366339556,"Internal"
"517",0.000450084155094715,1.12422584532204,"Internal"
"518",0.000722520474539148,-0.303392625157812,"Internal"
"519",0.000393285354806396,-0.60437165732499,"Internal"
"520",0.00057438779270354,-1.29177924233389,"Internal"
"521",0.000686142211122917,0.0196536577587637,"Internal"
"522",0.000517573440598136,0.0221812063358454,"Internal"
"523",0.000627447540281754,-0.378750316223657,"Internal"
"524",0.000414865355719932,0.187729278286985,"Internal"
